dataset_type,size_formation,comm_delay,comm_range,comm_failure,shape_error_avg_030s,shape_error_avg_1min,shape_error_avg_2min,shape_error_avg_3min,shape_error_avg_4min,shape_error_avg_5min,leader_off_avg_030s,leader_off_avg_1min,leader_off_avg_2min,leader_off_avg_3min,leader_off_avg_4min,leader_off_avg_5min,presence_error_avg_030s,presence_error_avg_1min,presence_error_avg_2min,presence_error_avg_3min,presence_error_avg_4min,presence_error_avg_5min
test,0.703125,0.7552723756989724,0.6721311475409836,0.33333333333333337,0.8558215611806217,0.8730670596184834,0.7757111505252614,0.73388935409105,0.7328094619676558,0.7094587191681252,0.38,0.495,0.3025,0.23194444444444445,0.22583333333333333,0.20283333333333334,0.5539582304526747,0.6385243827160493,0.44865977366255133,0.3597014746227708,0.35798824588477357,0.33478944444444425
test,0.703125,0.7631550308549395,0.6721311475409836,0.5714285714285714,0.7998307563790142,0.7850309019044812,0.7387140220179405,0.7122852669472379,0.712432547354417,0.6973831721202096,0.31833333333333336,0.535,0.35583333333333333,0.25277777777777777,0.21104166666666666,0.17983333333333335,0.5558837448559669,0.5251523662551438,0.4356199588477366,0.3801056241426611,0.3574119084362139,0.3341243827160492
test,0.703125,0.7500908452377305,0.6721311475409836,0.9047619047619048,0.8062986935763875,0.7940895441599161,0.7588776237001091,0.7831985841644279,0.7845123390898633,0.7661172485058626,0.4083333333333333,0.5933333333333334,0.5679166666666666,0.5708333333333333,0.5802083333333333,0.5788333333333333,0.503535802469136,0.5299987654320989,0.46691661522633754,0.5477962277091907,0.5539109053497943,0.5196911522633745
test,0.703125,0.8698537975451335,0.6721311475409836,0.09523809523809525,0.6679195407747062,0.6677570020357924,0.6497929466853104,0.6361093998362857,0.6392510127302641,0.6327349308472144,0.20666666666666667,0.20666666666666667,0.3745833333333333,0.3302777777777778,0.346875,0.3436666666666667,0.1456631687242797,0.14885030864197518,0.14300329218106983,0.13181045953360757,0.1371787808641974,0.146915781893004
test,0.703125,0.878747522234666,0.6721311475409836,0.1904761904761905,0.7373736365213737,0.740923057274115,0.7001185406902574,0.683016364243821,0.6761840037837694,0.6637084660395579,0.8033333333333333,0.7733333333333333,0.6704166666666667,0.5377777777777778,0.45375,0.4583333333333333,0.23787345679012334,0.24662325102880645,0.21363672839506156,0.2140755829903977,0.2042768004115225,0.2186696090534978
test,0.703125,0.8804377002158155,0.6721311475409836,0.33333333333333337,0.6539157228528583,0.6783886556385138,0.681283967584629,0.6888629704441335,0.6761386865909589,0.663839863219084,0.015,0.1125,0.45916666666666667,0.38861111111111113,0.2914583333333333,0.338,0.1621292181069957,0.22160390946502043,0.24322865226337437,0.2683002400548695,0.24133670267489696,0.23897174897119325
test,0.703125,0.8819892853079485,0.6721311475409836,0.5714285714285714,0.679244790238895,0.691463993129923,0.7019847602509915,0.6955705271356165,0.6976588220984744,0.7091039140826003,0.0,0.0475,0.21625,0.18555555555555556,0.19083333333333333,0.2826666666666667,0.23145925925925914,0.26142232510288055,0.3098672325102879,0.30669578189300395,0.2985106738683126,0.3506904115226336
test,0.703125,0.8811966124040308,0.6721311475409836,0.9047619047619048,0.7358996657574252,0.8141747781517652,0.7698809955248498,0.7720875726887908,0.7718082622016934,0.7446438849567196,0.205,0.42833333333333334,0.30416666666666664,0.3561111111111111,0.38458333333333333,0.36133333333333334,0.41301275720164604,0.5910839506172839,0.5122633230452674,0.5342670096021948,0.5252757458847737,0.48012740740740734
test,0.703125,0.23369168517234237,0.8360655737704918,0.09523809523809525,0.6669361977175514,0.6561495798117213,0.639717124528024,0.6301077817096015,0.6258607542981157,0.6138978385586086,0.011666666666666667,0.005833333333333334,0.00875,0.006666666666666667,0.00625,0.0065,0.09652942386831265,0.08610164609053486,0.08784609053497931,0.08522187928669397,0.08365825617283938,0.0836648353909464
test,0.703125,0.2330753976052166,0.8360655737704918,0.1904761904761905,0.6628370477640636,0.6708013822589199,0.653423942439763,0.6431254852061198,0.6453161976702929,0.6383108672209497,0.0033333333333333335,0.0016666666666666668,0.007916666666666667,0.008055555555555555,0.009166666666666667,0.008,0.11141460905349779,0.11038384773662538,0.1158575102880657,0.11359094650205746,0.11379480452674884,0.11440600823045252
test,0.703125,0.23267550852851382,0.8360655737704918,0.33333333333333337,0.6807469926614185,0.689248316138746,0.6585206355029722,0.6491203002592073,0.6479123583830911,0.6385466004178331,0.028333333333333332,0.025833333333333333,0.019166666666666665,0.012777777777777779,0.012916666666666667,0.012,0.1853403292181068,0.1806305555555554,0.1669653292181068,0.16206460905349776,0.16064241255144016,0.16042471193415622
test,0.703125,0.2350739441727997,0.8360655737704918,0.5714285714285714,0.6902193868390365,0.696009061016494,0.6768184705475532,0.6730174574363127,0.6734140297049329,0.6647633586617027,0.013333333333333334,0.0175,0.01125,0.010833333333333334,0.013541666666666667,0.012666666666666666,0.23018333333333316,0.22934742798353894,0.22543148148148134,0.2253055212620026,0.22520226337448543,0.22446220164609038
test,0.703125,0.23386500956773487,0.8360655737704918,0.9047619047619048,0.7412903638728942,0.7253768049092234,0.7051268516109235,0.7026279182583947,0.7040930032120859,0.6976231891041216,0.015,0.0075,0.009583333333333333,0.03138888888888889,0.02875,0.031166666666666665,0.31233744855967077,0.30890905349794234,0.31183461934156376,0.3286307270233196,0.3237629115226337,0.3252623045267489
test,0.703125,0.46600507165604044,0.8360655737704918,0.09523809523809525,0.9025032015006741,0.8219391971728565,0.7226519858572086,0.6921652724980109,0.6756260596646635,0.6553522162960664,0.7233333333333334,0.5008333333333334,0.25875,0.17833333333333334,0.13375,0.11,0.7978074074074076,0.5689851851851853,0.33201558641975304,0.25409122085048,0.21199945987654312,0.1877923456790123
test,0.703125,0.462899634279897,0.8360655737704918,0.1904761904761905,0.6446405632834911,0.642162373632143,0.639076763112484,0.6355486606949968,0.6388576084073696,0.6269286431270193,0.0,0.004166666666666667,0.004166666666666667,0.006666666666666667,0.005833333333333334,0.005833333333333334,0.11604897119341549,0.11424742798353894,0.1172711419753085,0.11867620027434826,0.1182387088477365,0.11799154320987638
test,0.703125,0.4674292227669879,0.8360655737704918,0.33333333333333337,0.6468108230649828,0.6728034463576972,0.6602083365981861,0.6535150407814032,0.6558633331480817,0.6431006976671153,0.0,0.0175,0.014583333333333334,0.0125,0.0175,0.043333333333333335,0.15422489711934137,0.16237263374485578,0.1630073045267488,0.16261262002743465,0.16385380658436197,0.16346347736625497
test,0.703125,0.4614960579405882,0.8360655737704918,0.5714285714285714,0.6613197459203489,0.6874621713918859,0.6750364638495512,0.6660347656450398,0.6669937636370438,0.6574856997730762,0.015,0.0075,0.006666666666666667,0.007222222222222222,0.010208333333333333,0.0275,0.22774135802469117,0.2259473251028805,0.22659259259259243,0.22611231138545937,0.2262438786008229,0.22483106995884758
test,0.703125,0.4630821437879467,0.8360655737704918,0.9047619047619048,0.9243915786116399,0.9019467473243513,0.848791720588809,0.8467115761991191,0.810151835002953,0.7922339839904482,0.6133333333333333,0.6216666666666667,0.4925,0.5030555555555556,0.39,0.3988333333333333,0.807137037037037,0.7948700617283949,0.6823190329218105,0.6922305898491082,0.5995480967078188,0.5863391563786007
test,0.703125,0.5821030696428829,0.8360655737704918,0.09523809523809525,0.6320446805431558,0.6146672945869471,0.6119537511072186,0.6145418688864551,0.6218320941008278,0.6161457521248864,0.006666666666666667,0.0033333333333333335,0.025833333333333333,0.041666666666666664,0.034166666666666665,0.049833333333333334,0.10093662551440316,0.09918034979423855,0.10753991769547312,0.11540493827160483,0.11126707818930029,0.11071847736625502
test,0.703125,0.5872570143338951,0.8360655737704918,0.1904761904761905,0.6742130192113517,0.6816543875864606,0.6480161973498813,0.6476356870846064,0.6428876234140123,0.6343979263393501,0.01,0.01,0.017916666666666668,0.02388888888888889,0.020416666666666666,0.02,0.1257592592592591,0.1278228395061727,0.12844187242798338,0.1314580932784635,0.1272145833333332,0.1273400823045266
test,0.703125,0.5809335853667965,0.8360655737704918,0.33333333333333337,0.6749314418162419,0.6831557434715156,0.6648544055830843,0.6558802722781736,0.651414615770141,0.6454002406805519,0.05,0.04,0.0325,0.02666666666666667,0.0225,0.022,0.184173868312757,0.17818189300411505,0.17465977366255125,0.17069718792866925,0.1683374485596706,0.16816292181069942
test,0.703125,0.5854183855813158,0.8360655737704918,0.5714285714285714,0.7091165515181062,0.712544697738189,0.6802053163917803,0.7210764093728359,0.7697835438065155,0.790250541980947,0.0,0.005,0.005,0.14555555555555555,0.313125,0.4126666666666667,0.226920781893004,0.22753559670781878,0.2255350823045266,0.3256970164609053,0.4385660751028806,0.5088555349794238
test,0.703125,0.5779666376176075,0.8360655737704918,0.9047619047619048,0.7353125081291872,0.8186886722537007,0.8294102087598717,0.7820428705598008,0.7656590235046435,0.7488103982667086,0.12833333333333333,0.46,0.5545833333333333,0.37694444444444447,0.2975,0.238,0.36601543209876536,0.5695352880658436,0.6402916666666666,0.5330379629629629,0.4874842335390946,0.4526387654320988
test,0.703125,0.7607546475356785,0.8360655737704918,0.09523809523809525,0.654594620472014,0.6512018979340283,0.6260939571483454,0.6275075616922126,0.6255383116807807,0.6201501242351565,0.013333333333333334,0.006666666666666667,0.016666666666666666,0.013055555555555556,0.011458333333333333,0.013166666666666667,0.11353786008230439,0.10060174897119328,0.10881707818930027,0.10751762688614527,0.10579012345679,0.10815701646090521
test,0.703125,0.7539842419513116,0.8360655737704918,0.1904761904761905,0.6539884286518385,0.6592507124067115,0.6297695852820085,0.629511796492518,0.6301101540862944,0.6264276868597306,0.013333333333333334,0.025833333333333333,0.029166666666666667,0.019444444444444445,0.019166666666666665,0.020666666666666667,0.13303292181069945,0.13695421810699573,0.1415631172839505,0.13650174897119327,0.1352794495884772,0.13800919753086405
test,0.703125,0.7519619492627975,0.8360655737704918,0.33333333333333337,0.681735916283317,0.6896010051688385,0.6687882781815234,0.6675014842478264,0.6628634139158994,0.6528170948661013,0.013333333333333334,0.018333333333333333,0.019166666666666665,0.03972222222222222,0.03625,0.03166666666666667,0.1750358024691356,0.17800370370370355,0.179032818930041,0.19595514403292166,0.19183860596707802,0.1873355555555554
test,0.703125,0.7514453068504963,0.8360655737704918,0.5714285714285714,0.6783736531468543,0.6982939003805845,0.683694193494304,0.6751598880574489,0.6740669559551685,0.665673511233119,0.03666666666666667,0.030833333333333334,0.03,0.025833333333333333,0.024375,0.020833333333333332,0.26460329218106987,0.2537756172839505,0.24920334362139906,0.2459080932784635,0.24300388374485582,0.23984629629629614
test,0.703125,0.7611285527298426,0.8360655737704918,0.9047619047619048,0.7155487426978999,0.7145224886071937,0.733747832388756,0.7263932217648543,0.7255167481970431,0.7269309642031524,0.0,0.0,0.15916666666666668,0.13111111111111112,0.12666666666666668,0.15866666666666668,0.313958024691358,0.31525534979423864,0.4500960390946502,0.42735500685871053,0.415347170781893,0.43505557613168716
test,0.703125,0.8659915686208762,0.8360655737704918,0.09523809523809525,0.6413017909690601,0.6692330697272976,0.6490088296859078,0.6382704787561237,0.6448728299588651,0.6412865373865753,0.0,0.2075,0.15583333333333332,0.17305555555555555,0.21666666666666667,0.24683333333333332,0.09651790123456777,0.14574125514403277,0.13602957818930028,0.14019060356652938,0.14719398148148136,0.1529867078189299
test,0.703125,0.8695396415002159,0.8360655737704918,0.1904761904761905,0.7174692856906103,0.7244613478777857,0.6918500272680171,0.6873996406431128,0.6854039319053513,0.6692596343587164,0.20666666666666667,0.31583333333333335,0.31,0.30694444444444446,0.26,0.23983333333333334,0.18862798353909455,0.22481646090534965,0.20986306584362124,0.20728892318244158,0.1990569187242797,0.1878619958847735
test,0.703125,0.873815737071551,0.8360655737704918,0.33333333333333337,0.6538980270775993,0.6656062160283664,0.6647025426341326,0.6812988519779267,0.6836261104384922,0.6678563998918107,0.0,0.0075,0.05583333333333333,0.15722222222222224,0.185,0.18566666666666667,0.1663172839506171,0.17176800411522616,0.1817542181069957,0.20560140603566512,0.20780033436213974,0.21242534979423847
test,0.703125,0.8701269495086884,0.8360655737704918,0.5714285714285714,0.6860034878912906,0.6869236705250908,0.7264553758383883,0.700651656925318,0.7108779170285804,0.6902355921349822,1.0,1.0,0.8779166666666667,0.5877777777777777,0.49333333333333335,0.4145,0.2308259259259258,0.2294665637860081,0.36432916666666654,0.3208754115226336,0.335964660493827,0.3129873251028805
test,0.703125,0.8758229068720158,0.8360655737704918,0.9047619047619048,0.7229694178410083,0.8029513375858799,0.7622665523599684,0.7554158322027001,0.7635568381029955,0.7639437462422632,0.09333333333333334,0.32416666666666666,0.35625,0.425,0.3958333333333333,0.4256666666666667,0.37679218106995876,0.5084834362139918,0.4419508230452675,0.4524589506172839,0.47590954218106996,0.5036943621399176
test,0.703125,0.2311399455096665,1.0,0.09523809523809525,0.629381537260327,0.6435098067993518,0.6291948568976456,0.6199413302509199,0.6220492749701378,0.6101361157629379,0.005,0.006666666666666667,0.005,0.005277777777777778,0.005416666666666667,0.004333333333333333,0.07555802469135792,0.08507829218106984,0.08668518518518507,0.08444372427983528,0.08279390432098753,0.08144596707818919
test,0.703125,0.23159029766551822,1.0,0.1904761904761905,0.6691063939297351,0.6743622406749159,0.6396242808102305,0.6369746785581424,0.640147287866463,0.6303433091325149,0.0,0.005833333333333334,0.004166666666666667,0.003611111111111111,0.007291666666666667,0.006833333333333334,0.11511522633744842,0.11366316872427969,0.11270745884773646,0.11222493141289426,0.11323634259259244,0.11385561728395048
test,0.703125,0.23282789236023882,1.0,0.33333333333333337,0.6728757046229462,0.665154253661206,0.6458769687257155,0.6444860336223269,0.6466595697165879,0.6409376414397648,0.0,0.0,0.0,0.0030555555555555557,0.004166666666666667,0.005,0.1553248971193414,0.15073261316872408,0.1519905349794237,0.15291035665294903,0.15351221707818913,0.1536269341563784
test,0.703125,0.23171503088136072,1.0,0.5714285714285714,0.6777473127239515,0.7052016103781078,0.682567119418302,0.6675421272668839,0.663922686858733,0.6547453844496353,0.008333333333333333,0.0325,0.01875,0.016666666666666666,0.015416666666666667,0.014333333333333333,0.21954238683127553,0.2534574074074073,0.2367458333333332,0.23259173525377214,0.2297413837448558,0.22779106995884763
test,0.703125,0.23201629876932775,1.0,0.9047619047619048,0.7017414522789248,0.713453082061947,0.7013475779774793,0.693472676109496,0.6952045656755664,0.6896066858016714,0.011666666666666667,0.0075,0.02375,0.01861111111111111,0.019375,0.018833333333333334,0.31371502057613165,0.31313641975308637,0.3211904835390946,0.31708076131687235,0.31459673353909456,0.31376802469135795
test,0.703125,0.46709980736920753,1.0,0.09523809523809525,0.6630378366132468,0.6695397966036605,0.6486656639193363,0.6409016180360605,0.6463114279825897,0.6344353376589417,0.01,0.009166666666666667,0.00875,0.011944444444444445,0.012083333333333333,0.014666666666666666,0.08987530864197518,0.09224722222222209,0.09434665637860071,0.09455747599451292,0.09466874999999987,0.0958877160493826
test,0.703125,0.469516505216676,1.0,0.1904761904761905,0.6716760575185213,0.6673463937235621,0.6397375571423954,0.6354298026549196,0.6352783933103839,0.6193950273728064,0.0,0.0,0.00625,0.0125,0.011458333333333333,0.010833333333333334,0.1196004115226336,0.1176856995884772,0.11784264403292165,0.11949166666666652,0.11913930041152249,0.11767135802469121
test,0.703125,0.4629608990890914,1.0,0.33333333333333337,0.6696593284513235,0.6726889023207484,0.6550901787829599,0.6552602963853861,0.6567642031997072,0.6458636275699974,0.0,0.008333333333333333,0.019583333333333335,0.024722222222222222,0.019583333333333335,0.0405,0.15158415637860065,0.1601113168724278,0.1616272633744854,0.1624760973936898,0.16056959876543192,0.1616332716049381
test,0.703125,0.46310760898955944,1.0,0.5714285714285714,0.9092756073569361,0.9056461804202767,0.8780943549321942,0.8044833981083346,0.7697824791042721,0.742438033944095,0.7083333333333334,0.7058333333333333,0.6575,0.4444444444444444,0.3385416666666667,0.2755,0.7743843621399177,0.7662796296296296,0.7385048868312757,0.5692688957475995,0.4847454218106995,0.4346139094650205
test,0.703125,0.46887842627633375,1.0,0.9047619047619048,0.9156088393207127,0.9227781834426262,0.8955078406429372,0.901333902412715,0.9042623001670239,0.8675110683061485,0.7,0.6925,0.6629166666666667,0.6705555555555556,0.6745833333333333,0.6228333333333333,0.7777942386831275,0.7781238683127573,0.7592592592592592,0.7711733196159122,0.773753086419753,0.7215404320987655
test,0.703125,0.5832600117386711,1.0,0.09523809523809525,0.6743415987456458,0.6764581081050592,0.65127934836834,0.641857888810918,0.6403559285790313,0.6274252941292868,0.01,0.015,0.015,0.018333333333333333,0.0175,0.017,0.10641810699588466,0.1085972222222221,0.10350987654320976,0.10408885459533597,0.10091972736625503,0.10121526748971181
test,0.703125,0.577665473027853,1.0,0.1904761904761905,0.664617409585864,0.669438741197794,0.6434238222611697,0.6375696187618667,0.641102358572803,0.6337750891868833,0.0,0.01,0.005,0.011944444444444445,0.011458333333333333,0.012166666666666666,0.122756172839506,0.13094783950617267,0.12318359053497926,0.12620655006858697,0.12558356481481467,0.12620065843621384
test,0.703125,0.5834267087752675,1.0,0.33333333333333337,0.6843269007558899,0.6895280522516257,0.7456943452217201,0.7886067184897263,0.7563913073377991,0.723939359616422,0.01,0.005,0.2425,0.435,0.34770833333333334,0.2791666666666667,0.17333497942386814,0.1691566872427982,0.36370637860082294,0.5064727023319614,0.4309794495884772,0.3760199794238681
test,0.703125,0.578193860745538,1.0,0.5714285714285714,0.9121480113525168,0.9089284941658826,0.9101064593590918,0.8665003580160541,0.8178829700369581,0.7779208624932268,0.795,0.795,0.79375,0.6613888888888889,0.509375,0.43566666666666665,0.7865720164609054,0.7770154320987654,0.7781797325102879,0.6865554183813442,0.5742386831275719,0.5047073662551439
test,0.703125,0.5768317251748314,1.0,0.9047619047619048,0.7374904630642324,0.740502702954622,0.7169093411675618,0.7707150657882537,0.8008127209516167,0.7755524996034732,0.041666666666666664,0.06583333333333333,0.042083333333333334,0.2538888888888889,0.38729166666666665,0.3695,0.32346378600823034,0.3311653292181069,0.3255251543209876,0.4635800068587105,0.5450304269547325,0.5174118312757202
test,0.703125,0.7565535793624494,1.0,0.09523809523809525,0.6270697258526009,0.6535775758869223,0.6391406415386297,0.6322005406209512,0.6377180691556199,0.6217421673561594,0.0,0.0,0.009166666666666667,0.015,0.016041666666666666,0.014166666666666666,0.08572407407407394,0.09749290123456777,0.10018662551440317,0.10644910836762676,0.10832487139917683,0.10613555555555543
test,0.703125,0.7586498224476358,1.0,0.1904761904761905,0.7526969512902671,0.7187838101665159,0.6735877578648721,0.660736086270103,0.6542047044061141,0.6402310934911567,0.385,0.21916666666666668,0.11291666666666667,0.07944444444444444,0.06291666666666666,0.051666666666666666,0.4516232510288064,0.3067866255144031,0.22290576131687223,0.19140291495198886,0.17519953703703686,0.1649563786008229
test,0.703125,0.7533053699914303,1.0,0.33333333333333337,0.6421308220455608,0.6658518005035295,0.6594886700943401,0.6593287828413006,0.6525459294418355,0.6404677160813318,0.013333333333333334,0.013333333333333334,0.023333333333333334,0.01972222222222222,0.021458333333333333,0.0185,0.16672366255144014,0.16980267489711914,0.1787248971193414,0.1780840192043894,0.17857944958847718,0.17563504115226322
test,0.703125,0.7641541685784666,1.0,0.5714285714285714,0.8037328377796564,0.7678045487644931,0.7630417816276984,0.7528557386329463,0.7445062859585572,0.7506066557868457,0.36,0.25333333333333335,0.26625,0.23916666666666667,0.20645833333333333,0.24316666666666667,0.5519876543209875,0.4631718106995883,0.46416316872427965,0.4402514746227708,0.4134755658436213,0.44222442386831273
test,0.703125,0.763003375160857,1.0,0.9047619047619048,0.7294961631440622,0.7348218144659507,0.7675373567277122,0.7386504228226386,0.7496310401349566,0.7284178824245219,0.14333333333333334,0.08416666666666667,0.20458333333333334,0.145,0.16458333333333333,0.15,0.4217518518518518,0.3828092592592592,0.4841051954732509,0.43172352537722897,0.44843166152263364,0.41756835390946495
test,0.703125,0.8703826788559922,1.0,0.09523809523809525,0.6609051916340973,0.6810313244210235,0.645261004187572,0.6380014318969489,0.6429285699015372,0.6324447181331726,0.20666666666666667,0.31,0.26666666666666666,0.17777777777777778,0.15916666666666668,0.18733333333333332,0.13794423868312747,0.17389783950617274,0.15757427983539082,0.1405710219478737,0.1375614197530863,0.14371742798353898
test,0.703125,0.8774863348876252,1.0,0.1904761904761905,0.6566016456960416,0.6678917044707056,0.6498619040131391,0.6439577042018699,0.6432261453965104,0.6363538492935082,0.15666666666666668,0.18916666666666668,0.14666666666666667,0.16666666666666666,0.15479166666666666,0.196,0.15087263374485582,0.16771162551440313,0.15784619341563771,0.16493792866941,0.1645850308641974,0.17258364197530848
test,0.703125,0.8780527822502996,1.0,0.33333333333333337,0.678365407151593,0.6933279693375606,0.6745186808630016,0.672341419321498,0.6656981506262654,0.6537965035003491,0.0,0.07666666666666666,0.19333333333333333,0.19805555555555557,0.16729166666666667,0.1775,0.16387160493827144,0.24526913580246892,0.23730030864197513,0.2267879972565156,0.21281944444444426,0.2101142798353908
test,0.703125,0.8718800462754499,1.0,0.5714285714285714,0.6910338421307779,0.715626593327362,0.6860699412113532,0.6996243294874588,0.7055236210598768,0.6883682771023814,0.045,0.13416666666666666,0.33791666666666664,0.32861111111111113,0.33479166666666665,0.30033333333333334,0.26080226337448553,0.2708430041152262,0.2717798868312755,0.27714050068587087,0.2828206790123455,0.27370158436213976
test,0.703125,0.8781599479426341,1.0,0.9047619047619048,0.7360875060769797,0.7718627123064193,0.7578936847009087,0.7557990959467777,0.7499351960403848,0.7338593179699828,0.19,0.54,0.38333333333333336,0.3630555555555556,0.366875,0.37283333333333335,0.378408024691358,0.4561634773662552,0.4577466563786008,0.47116628943758565,0.4522730709876543,0.4402797530864197
test,0.9375,0.2333958981484417,0.3442622950819672,0.09523809523809525,0.7502251610510973,0.7439266622348432,0.708863458002119,0.7063614502285701,0.7004577852899552,0.6927882865657762,0.435,0.5116666666666667,0.48333333333333334,0.5216666666666666,0.5410416666666666,0.5313333333333333,0.28991655092592583,0.3050726851851851,0.267077199074074,0.2584439429012345,0.24347248263888882,0.26046809027777773
test,0.9375,0.2308321031678151,0.3442622950819672,0.1904761904761905,0.7225580465833727,0.7444960038935782,0.7182663277535791,0.7054767615560783,0.713459915260451,0.7030040991749344,0.4633333333333333,0.5333333333333333,0.47458333333333336,0.5130555555555556,0.5010416666666667,0.4905,0.18270659722222218,0.29046956018518505,0.30927630208333323,0.286696624228395,0.3184509548611111,0.31799876157407403
test,0.9375,0.23112633756748466,0.3442622950819672,0.33333333333333337,0.7816088295628019,0.7861263372410097,0.7707472944377078,0.7470059391940311,0.7489168861158372,0.7343937473331013,0.6316666666666667,0.6225,0.5858333333333333,0.5063888888888889,0.5066666666666667,0.4915,0.458528125,0.431346875,0.43036869212962964,0.39214560185185193,0.3855505931712963,0.38014204861111117
test,0.9375,0.23433856895463706,0.3442622950819672,0.5714285714285714,0.7727821191556046,0.7886821429164586,0.7652216238129304,0.7522425499908434,0.7635370777977207,0.7595495607148629,0.6366666666666667,0.49833333333333335,0.49125,0.5108333333333334,0.51625,0.49016666666666664,0.4080454861111111,0.4379433449074074,0.40458535879629626,0.38717135416666665,0.4181392361111111,0.42123416666666663
test,0.9375,0.2319892507307813,0.3442622950819672,0.9047619047619048,0.8363986002115285,0.8251705469151457,0.7890126489989797,0.7834122426283296,0.786133343981605,0.7811953591960844,0.4,0.43583333333333335,0.5170833333333333,0.5083333333333333,0.509375,0.4965,0.5598277777777777,0.5444767939814815,0.4764553819444444,0.4699422839506172,0.47195269097222214,0.48058265046296295
test,0.9375,0.4654708623405475,0.3442622950819672,0.09523809523809525,0.8499179196340547,0.7894454554542154,0.7660527632771852,0.7766369294107004,0.7775342049528302,0.7613701618537563,0.5116666666666667,0.4975,0.5233333333333333,0.5083333333333333,0.541875,0.5626666666666666,0.5897946759259256,0.4537031828703702,0.4196697048611111,0.46186485339506167,0.4773210503472222,0.4695605439814815
test,0.9375,0.4639749320675093,0.3442622950819672,0.1904761904761905,0.866177599719875,0.872751093941594,0.8635041314266854,0.8394213027257069,0.8252550938803025,0.8078088426793446,0.49666666666666665,0.5033333333333333,0.5395833333333333,0.5811111111111111,0.5633333333333334,0.5741666666666667,0.622128240740741,0.6363983796296295,0.6362516782407408,0.5974,0.5638118055555557,0.5558285069444444
test,0.9375,0.4648878600183873,0.3442622950819672,0.33333333333333337,0.8608194229250694,0.8552932178310387,0.8152288633150607,0.8353961176704217,0.8485054247285,0.8265488320553804,0.5016666666666667,0.5591666666666667,0.5879166666666666,0.5847222222222223,0.59,0.5958333333333333,0.7119733796296295,0.6631921874999999,0.5743828414351851,0.6240372685185185,0.6576823350694444,0.6302982986111111
test,0.9375,0.4677224377849174,0.3442622950819672,0.5714285714285714,0.9189465182534424,0.9260329446960761,0.8763071463170875,0.8865664260976162,0.8902867916853334,0.8528259845366029,0.625,0.6041666666666666,0.56125,0.5622222222222222,0.5672916666666666,0.5885,0.7369298611111113,0.751729513888889,0.675922019675926,0.7088466242283951,0.7159851128472222,0.6627232523148149
test,0.9375,0.46973799599895333,0.3442622950819672,0.9047619047619048,0.8979302865268917,0.8722784099045132,0.8653396927671626,0.8793131376916989,0.8841820012233255,0.8687791340060561,0.6966666666666667,0.6216666666666667,0.635,0.6347222222222222,0.628125,0.6073333333333333,0.7457324074074073,0.6805135416666667,0.6778227141203705,0.71258125,0.712376316550926,0.6973817708333335
test,0.9375,0.5826177356319537,0.3442622950819672,0.09523809523809525,0.8483330457909275,0.8462042169180777,0.8370761939575497,0.8430307243587628,0.8431028165523492,0.8047770785776147,0.705,0.6416666666666667,0.5733333333333334,0.6094444444444445,0.6210416666666667,0.6025,0.7192254629629631,0.6583137731481483,0.6299816550925927,0.6386898148148149,0.6338627314814815,0.5567335185185186
test,0.9375,0.5827867100086515,0.3442622950819672,0.1904761904761905,0.8131797025329726,0.8409871047770129,0.8547125528827333,0.8395874350856848,0.8419998007687785,0.8219660253839699,0.5833333333333334,0.6991666666666667,0.6254166666666666,0.6219444444444444,0.6152083333333334,0.636,0.5977016203703702,0.6105186342592591,0.6433328703703703,0.6176981867283949,0.6233000578703703,0.599286412037037
test,0.9375,0.579376083225055,0.3442622950819672,0.33333333333333337,0.8512801002219483,0.8688086343267245,0.888557714585668,0.8908740788148942,0.8897028869704741,0.8768533966531736,0.7283333333333334,0.6483333333333333,0.6575,0.6583333333333333,0.6641666666666667,0.645,0.6652149305555556,0.6601759837962965,0.7121858506944445,0.7259344328703703,0.7187984809027778,0.703556111111111
test,0.9375,0.5778667564551261,0.3442622950819672,0.5714285714285714,0.8785545520961955,0.8863043920255461,0.8544544825465756,0.8684438810366757,0.8670779888222527,0.8470345944071994,0.5283333333333333,0.5675,0.6445833333333333,0.6427777777777778,0.64875,0.6206666666666667,0.6807891203703704,0.7031738425925925,0.6586184895833334,0.6947024112654322,0.6879659722222222,0.6670115393518519
test,0.9375,0.5806812020524943,0.3442622950819672,0.9047619047619048,0.8759624347533083,0.8991081568220552,0.9062142220128651,0.9056723249835351,0.903009026540148,0.8751839201702608,0.57,0.6216666666666667,0.64375,0.6552777777777777,0.6420833333333333,0.635,0.6866163194444446,0.7392742476851855,0.7609078414351854,0.7651976273148149,0.7546943142361112,0.7241644328703704
test,0.9375,0.7551616414549068,0.3442622950819672,0.09523809523809525,0.8376680413074282,0.8089921331179386,0.8019028687909833,0.7904306547921585,0.8039687756879641,0.792330867673593,0.5183333333333333,0.6108333333333333,0.5745833333333333,0.5886111111111111,0.5864583333333333,0.585,0.5852581018518517,0.5050767939814814,0.5136518229166667,0.4892445408950617,0.5298253616898149,0.5262679050925926
